Unnamed: 0,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,target,song_title,artist,energy_dance,happy_dance,energy_loudness,acoustic_energy,dance_tempo,happiness_score,dancefloor_potential,chill_factor,energy_level,dance_category,tempo_category,mood,speech_to_music_ratio,energy_acoustic_ratio
84,0.193,0.867,460400,0.733,0.000219,10,0.749,-7.54,0,0.237,97.835,4.0,0.761,1,The Payback,James Brown,0.6355109999999999,0.659787,-5.52682,0.141469,84.82294499999999,0.7175,0.6304842773164132,0.22686184812442814,High,Very_Danceable,Medium,Happy,194.4216570959803,3.7783505154639174
85,0.0192,0.619,275533,0.734,0.263,5,0.0771,-9.366,0,0.0343,106.034,4.0,0.853,1,I'm In Love,Fool's Gold,0.45434599999999997,0.528007,-6.874644,0.014092799999999999,65.635046,0.7263999999999999,0.5640894062393083,0.18715775134695534,High,Moderate,Medium,Happy,0.12992424242424241,36.336633663366335
86,0.00776,0.898,429897,0.5,0.292,1,0.0771,-11.089,1,0.0571,122.281,4.0,0.868,1,I Need You Tonight,Punkin Machine,0.449,0.779464,-5.5445,0.00388,109.808338,0.87912,0.610672794003297,0.27885992070753274,Medium,Very_Danceable,Fast,Happy,0.19488054607508534,57.077625570776256
87,0.17,0.589,206240,0.745,0.000406,7,0.376,-8.109,1,0.076,99.407,4.0,0.76,1,Everybody Likes Something Good,Ify Jerry Crusade,0.438805,0.44764,-6.041205,0.12665,58.550723,0.5895,0.544873503156978,0.22097946528413137,High,Moderate,Medium,Happy,54.05405405405405,4.35672514619883
88,0.0221,0.606,234987,0.668,1.65e-05,5,0.0527,-9.168,0,0.0729,158.859,4.0,0.958,1,Dadje Von O Von Non,Gnonnas Pédro,0.404808,0.580548,-6.124224,0.014762800000000001,96.26855400000001,0.77095,0.6404453360704178,0.20811160923045638,Medium,Moderate,Very_Fast,Happy,71.71667486473193,28.917748917748916
89,0.0397,0.786,302840,0.547,0.272,1,0.0378,-11.416,1,0.262,92.603,4.0,0.68,1,Sugah Daddy,D'Angelo,0.42994200000000005,0.5344800000000001,-6.2445520000000005,0.0217159,72.785958,0.7131500000000001,0.5313135205747878,0.2771641049100335,Medium,Very_Danceable,Medium,Happy,0.9597069597069596,13.439803439803441
90,0.0213,0.734,321933,0.548,0.0,11,0.512,-9.682,1,0.386,128.289,4.0,0.72,1,International Players Anthem,Swishahouse,0.40223200000000003,0.52848,-5.3057360000000005,0.011672400000000001,94.16412599999998,0.7163499999999999,0.5836853908121054,0.25307011283928027,Medium,Very_Danceable,Fast,Happy,386.0,24.573991031390136
91,0.0454,0.812,268421,0.676,0.0,1,0.0929,-4.502,1,0.0491,114.047,4.0,0.399,1,Swerve,ILoveMakonnen,0.5489120000000001,0.32398800000000005,-3.043352,0.030690400000000003,92.606164,0.5828,0.6246662934278872,0.1657784487140388,Medium,Very_Danceable,Medium,Neutral,49.099999999999994,14.568965517241379
92,0.00672,0.876,213246,0.606,1.06e-05,0,0.14,-5.471,1,0.0645,127.975,4.0,0.249,1,Look At Wrist,Father,0.530856,0.218124,-3.315426,0.00407232,112.1061,0.55914,0.6497416565581163,0.18606901291044017,Medium,Very_Danceable,Fast,Sad,63.82347120522462,78.49740932642487
93,0.00488,0.601,467587,0.873,0.0365,1,0.113,-5.866,0,0.0448,124.997,4.0,0.566,1,Let It Happen,Tame Impala,0.524673,0.34016599999999997,-5.121017999999999,0.00426024,75.12319699999999,0.5810599999999999,0.6412859009051041,0.10047113144251292,High,Moderate,Fast,Neutral,1.1946666666666668,148.46938775510205
94,0.00419,0.748,213053,0.741,0.0,6,0.147,-3.103,1,0.0531,128.077,4.0,0.533,1,My Way (feat. Monty),Fetty Wap,0.554268,0.39868400000000004,-2.2993230000000002,0.00310479,95.801596,0.6384050000000001,0.6522732729930639,0.1161532997865203,High,Very_Danceable,Fast,Neutral,53.1,142.77456647398844
95,0.17,0.615,214150,0.814,0.0,9,0.218,-3.903,0,0.0677,144.005,4.0,0.601,1,Walk,Kwabs,0.50061,0.36961499999999997,-3.1770419999999997,0.13838,88.563075,0.523,0.6632365400765139,0.15522252719325,High,Moderate,Very_Fast,Neutral,67.69999999999999,4.760233918128654
96,0.0604,0.799,333520,0.789,0.0,0,0.0338,-8.208,1,0.0396,116.081,4.0,0.833,1,The Magnificent Seven - Remastered,The Clash,0.630411,0.665567,-6.4761120000000005,0.047655600000000006,92.74871900000001,0.7858,0.661953625081646,0.1707858696757141,High,Very_Danceable,Medium,Happy,39.6,12.85016286644951
97,0.0571,0.398,247390,0.776,0.0172,9,0.303,-7.388,0,0.0374,110.815,4.0,0.689,1,NOBO,Tijuana Panthers,0.308848,0.27422199999999997,-5.733088,0.0443096,44.10437,0.51495,0.5137167739728158,0.1656833282504828,High,Not_Danceable,Medium,Happy,2.054945054945055,13.356282271944924
98,0.716,0.685,427227,0.423,0.518,11,0.0765,-9.031,0,0.0475,138.034,4.0,0.649,1,The Gaudy Side of Town,Gayngs,0.28975500000000004,0.44456500000000004,-3.820113,0.30286799999999997,94.55329,0.30900000000000005,0.5446292028241735,0.5196855748703872,Medium,Moderate,Fast,Neutral,0.09152215799614644,0.5899581589958159
99,0.0151,0.706,299799,0.581,0.0,9,0.368,-6.492,1,0.055,134.009,4.0,0.463,1,U Mad,Vic Mensa,0.41018599999999994,0.326878,-3.7718519999999995,0.008773099999999999,94.61035399999999,0.5769500000000001,0.5964714627849833,0.20757486022161228,Medium,Very_Danceable,Fast,Neutral,55.0,36.086956521739125
100,0.228,0.63,315595,0.98,0.00661,1,0.487,-4.914,1,0.059,108.009,4.0,0.805,1,Slumlord,Neon Indian,0.6174,0.50715,-4.81572,0.22344,68.04567,0.6035,0.6535953780597804,0.1295000508285046,High,Moderate,Medium,Happy,7.752956636005256,4.279475982532751
101,0.017,0.57,237480,0.736,5.74e-05,9,0.178,-5.822,1,0.0844,99.86,4.0,0.267,1,Leave A Trace,CHVRCHES,0.41951999999999995,0.15219,-4.284992,0.012512,56.920199999999994,0.41,0.5364207800690491,0.14973050726847614,High,Moderate,Medium,Sad,79.81842254586722,40.888888888888886
102,0.247,0.525,292760,0.643,0.0,5,0.106,-6.874,0,0.816,199.727,4.0,0.943,1,Willing & Able,Disclosure,0.337575,0.495075,-4.419982,0.158821,104.85667500000001,0.6105,0.684557432117197,0.26809149130832566,Medium,Moderate,Very_Fast,Happy,815.9999999999999,2.592741935483871
103,0.123,0.698,236760,0.793,0.0,1,0.0805,-5.332,0,0.105,129.948,4.0,0.46,1,White Girl,Shy Glizzy,0.553514,0.32108,-4.228276,0.097539,90.703704,0.5175,0.6565770738079687,0.16108264714852086,High,Moderate,Fast,Neutral,105.0,6.395161290322581
104,0.00705,0.763,213375,0.773,0.032,0,0.772,-4.722,1,0.0533,130.025,4.0,0.347,1,Maneuvering,ILoveMakonnen,0.5897990000000001,0.26476099999999997,-3.6501060000000005,0.00544965,99.20907500000001,0.5514749999999999,0.6717267581101677,0.12289823625088947,High,Very_Danceable,Fast,Neutral,1.615151515151515,96.0248447204969
105,0.181,0.511,160907,0.769,0.0,4,0.0921,-7.032,1,0.042,129.657,4.0,0.814,1,Be My Baby,The Ronettes,0.392959,0.415954,-5.407608,0.139189,66.254727,0.572,0.5856780504494418,0.20569767205448816,High,Moderate,Fast,Happy,42.0,4.225274725274725
106,0.378,0.506,159253,0.813,0.0293,4,0.276,-5.78,1,0.0392,108.212,4.0,0.855,1,Why Don't They Let Us Fall in Love,The Ronettes,0.41137799999999997,0.43263,-4.69914,0.307314,54.755272000000005,0.4915,0.5569900003110323,0.24397021449628953,High,Moderate,Medium,Happy,1.2937293729372936,2.1451187335092348
107,0.677,0.513,162040,0.494,6.43e-05,0,0.143,-5.072,1,0.0315,135.894,4.0,0.521,1,Will You Love Me Tomorrow,The Shirelles,0.253422,0.26727300000000004,-2.505568,0.334438,69.713622,0.1785,0.5068024789275606,0.44277289824133376,Medium,Moderate,Fast,Neutral,29.59691816217232,0.7286135693215339
108,0.488,0.251,126827,0.868,7.34e-06,1,0.818,-2.685,1,0.128,177.125,4.0,0.587,1,One Fine Day,The Chiffons,0.217868,0.147337,-2.33058,0.42358399999999996,44.458375,0.175,0.6242868962085161,0.23084070346650398,High,Not_Danceable,Very_Fast,Neutral,127.0673258284194,1.7750511247443763
109,0.487,0.559,111270,0.633,0.0,7,0.164,-3.265,1,0.0329,72.496,4.0,0.842,1,He's So Fine - 2000 Digital Remaster,The Chiffons,0.353847,0.47067800000000004,-2.066745,0.308271,40.525264,0.457,0.4452264781810831,0.3147368100030497,Medium,Moderate,Slow,Happy,32.9,1.2971311475409837
110,0.7,0.431,158685,0.678,6.37e-06,4,0.199,-7.945,1,0.0365,135.919,4.0,0.632,1,Then He Kissed Me,The Crystals,0.29221800000000003,0.272392,-5.386710000000001,0.4746,58.581089000000006,0.1815,0.5408510777269758,0.41831229033241835,Medium,Moderate,Fast,Neutral,36.26896668223417,0.9671897289586306
111,0.403,0.683,142333,0.71,0.0,9,0.086,-7.445,1,0.114,128.181,4.0,0.93,1,It's My Party,Lesley Gore,0.48493,0.63519,-5.28595,0.28613,87.54762300000002,0.605,0.6204754439986315,0.3035627732032124,High,Moderate,Fast,Happy,114.0,1.7574257425742572
112,0.656,0.78,149440,0.599,0.0,2,0.129,-10.251,1,0.0329,121.198,4.0,0.967,1,Please Mr. Postman,The Marvelettes,0.46722,0.75426,-6.140349,0.392944,94.53444,0.5454999999999999,0.6022341606792946,0.45342106333231663,Medium,Very_Danceable,Fast,Happy,32.9,0.9117199391171993
113,0.00904,0.614,196352,0.907,0.000131,4,0.36,-2.536,0,0.143,122.906,4.0,0.354,1,Fiesta - Remix,Bomba Estéreo,0.556898,0.217356,-2.300152,0.00819928,75.464284,0.47947999999999996,0.6528877639886784,0.05667268069533391,High,Moderate,Fast,Neutral,126.43678160919538,90.33864541832669
114,0.141,0.661,196615,0.531,0.0,7,0.136,-10.113,0,0.548,93.287,5.0,0.657,1,Queen's Speech 4,Lady Leshurr,0.35099100000000005,0.434277,-5.370003,0.074871,61.662707000000005,0.5885,0.48564318372678933,0.30301819660465584,Medium,Moderate,Medium,Neutral,548.0,3.7394366197183104
115,0.119,0.564,213622,0.594,0.0,11,0.536,-9.912,0,0.155,89.394,4.0,0.489,1,I Know There's Gonna Be (Good Times),Jamie xx,0.3350159999999999,0.275796,-5.887728,0.070686,50.418216,0.46699999999999997,0.46674204534851166,0.2726415573853817,Medium,Moderate,Slow,Neutral,155.0,4.95
116,0.0659,0.751,202533,0.597,0.0,9,0.0881,-6.59,0,0.125,123.997,4.0,0.168,1,With That (feat. Duke),Young Thug,0.448347,0.126168,-3.93423,0.0393423,93.121747,0.42655000000000004,0.5973419489284937,0.22017109891226996,Medium,Very_Danceable,Fast,Sad,125.0,8.923766816143496
117,0.00257,0.896,267024,0.623,0.000258,2,0.039,-8.008,1,0.0571,134.962,4.0,0.564,1,Hotline Bling,Drake,0.558208,0.505344,-4.988983999999999,0.0016011099999999998,120.925952,0.728715,0.6756573823520263,0.20480939615736501,Medium,Very_Danceable,Fast,Neutral,45.389507154213035,174.50980392156865
118,0.00256,0.618,196693,0.717,0.0,7,0.625,-5.738,1,0.318,190.05,4.0,0.601,1,679 (feat. Remy Boyz),Fetty Wap,0.443106,0.37141799999999997,-4.114146,0.00183552,117.4509,0.60822,0.7214124755062051,0.15039658839076953,High,Moderate,Very_Fast,Neutral,318.0,201.40449438202245
119,0.0244,0.746,222093,0.873,0.0,7,0.354,-3.803,1,0.128,148.075,4.0,0.808,1,Trap Queen,Fetty Wap,0.651258,0.6027680000000001,-3.320019,0.021301200000000003,110.46395,0.7648,0.7344817579546515,0.08600595710074206,High,Very_Danceable,Very_Fast,Happy,128.0,34.370078740157474
120,0.013,0.888,200080,0.483,4.85e-06,6,0.0926,-7.797,1,0.154,125.008,4.0,0.221,1,No Type,Rae Sremmurd,0.428904,0.196248,-3.765951,0.006279,111.007104,0.548,0.6069739510435134,0.25280776659550674,Medium,Very_Danceable,Fast,Sad,153.2567049808429,34.5
121,0.0127,0.443,318750,0.645,0.952,6,0.122,-6.24,1,0.0515,128.044,4.0,0.138,1,Chasing Heaven,Bassnectar,0.285735,0.06113400000000001,-4.0248,0.008191499999999999,56.72349200000001,0.28414999999999996,0.5185424559111692,0.18287977025515909,Medium,Moderate,Fast,Sad,0.0540398740818468,47.08029197080292
122,0.00943,0.507,282273,0.934,0.0018,8,0.222,-2.325,0,0.188,175.954,4.0,0.472,1,Speakerbox (feat. Lafa Taylor),Bassnectar,0.473538,0.239304,-2.1715500000000003,0.00880762,89.208678,0.48478499999999997,0.7293438617772386,0.04565771780014225,High,Moderate,Very_Fast,Neutral,67.14285714285714,89.54937679769897
123,0.000758,0.695,253773,0.912,0.000103,10,0.302,-3.331,0,0.193,160.043,4.0,0.612,1,Movin' Bass - GTA Remix,Rick Ross,0.63384,0.42533999999999994,-3.037872,0.000691296,111.229885,0.653121,0.7537469752107245,0.060327079597438195,High,Moderate,Very_Fast,Neutral,174.97733454215776,518.7713310580205
124,0.674,0.462,226333,0.449,0.000632,0,0.0993,-9.271,0,0.0916,209.686,4.0,0.748,1,Danger and Dread,Brown Bird,0.207438,0.345576,-4.162679000000001,0.302626,96.874932,0.26799999999999996,0.618250583185593,0.4994586764257396,Medium,Moderate,,Happy,56.127450980392155,0.6651851851851851
125,0.0161,0.526,241440,0.712,0.0,11,0.179,-6.525,0,0.0356,105.009,4.0,0.299,1,Midnight City,M83,0.374512,0.157274,-4.6458,0.0114632,55.234734,0.40445,0.5237635221299494,0.16457699501880652,High,Moderate,Medium,Sad,35.6,41.63742690058479
126,0.107,0.645,591707,0.924,0.0266,10,0.0982,-7.697,0,0.0569,90.852,4.0,0.886,1,Water No Get Enemy - Edit,Fela Kuti,0.5959800000000001,0.57147,-7.1120280000000005,0.098868,58.599540000000005,0.7120000000000001,0.6065763273304096,0.13612452983633216,High,Moderate,Medium,Happy,2.0615942028985508,8.555555555555555
127,0.0134,0.405,592920,0.647,7.62e-05,5,0.819,-6.109,0,0.0482,131.952,4.0,0.204,1,Pyramids,Frank Ocean,0.262035,0.08262,-3.9525230000000002,0.0086698,53.440560000000005,0.2978,0.5141394202357625,0.18111473010064047,Medium,Moderate,Fast,Sad,44.78721427244007,44.93055555555556
128,0.0219,0.735,269817,0.641,0.89,7,0.168,-6.177,0,0.0284,105.993,4.0,0.886,1,Hercules Theme,Hercules & Love Affair,0.471135,0.65121,-3.959457,0.0140379,77.904855,0.79955,0.5716763708749338,0.1866393310968791,Medium,Very_Danceable,Medium,Happy,0.03187429854096521,27.99126637554585
129,0.0452,0.746,238146,0.416,7.77e-05,11,0.12,-6.607,1,0.0482,132.036,4.0,0.216,1,Rewind,Kelela,0.310336,0.161136,-2.748512,0.0188032,98.498856,0.4584,0.5509693788684644,0.27377724916132967,Medium,Very_Danceable,Fast,Sad,44.7248770529832,9.004329004329005
130,0.0551,0.547,251093,0.643,0.0,1,0.267,-8.904,1,0.227,143.064,4.0,0.187,1,My Sub (Pt. 2: The Jackin') - Album Version (Edited),Big K.R.I.T.,0.35172100000000006,0.102289,-5.725272,0.035429300000000004,78.25600800000001,0.33945,0.5817406145998568,0.2247611975195689,Medium,Moderate,Very_Fast,Sad,227.0,11.461675579322637
131,0.0224,0.634,221960,0.609,0.0,6,0.099,-8.982,1,0.172,83.021,4.0,0.659,1,Kush,Lil Wayne,0.386106,0.417806,-5.470038,0.0136416,52.635314,0.6353000000000001,0.48268657273490717,0.22598745552505842,Medium,Moderate,Slow,Neutral,171.99999999999997,26.025641025641026
132,0.244,0.607,253800,0.488,0.000177,8,0.113,-8.704,1,0.193,77.021,4.0,0.16,1,9,Willow,0.296216,0.09712,-4.247552,0.119072,46.751747,0.2615,0.42168952754191164,0.3373613906678865,Medium,Moderate,Slow,Sad,163.97621070518267,1.9918367346938775
133,0.0668,0.704,199246,0.647,1.93e-06,10,0.101,-7.874,0,0.171,92.002,4.0,0.694,1,Magnets,Disclosure,0.455488,0.48857599999999995,-5.094478,0.0432196,64.769408,0.6656,0.5361452054368449,0.21685719223340447,Medium,Very_Danceable,Medium,Happy,170.6706057309393,9.542772861356932
134,7.19e-05,0.558,258187,0.642,0.00746,5,0.201,-5.206,0,0.0321,99.977,4.0,0.492,1,Don't Move,Phantogram,0.35823600000000005,0.274536,-3.3422520000000002,4.61598e-05,55.787166000000006,0.52496405,0.5013148891169793,0.16915906883196094,Medium,Moderate,Medium,Neutral,3.794326241134752,598.9364679541002
135,0.0227,0.698,248053,0.804,0.0599,4,0.566,-6.616,1,0.111,92.001,4.0,0.786,1,Pussy,Brazilian Girls,0.561192,0.548628,-5.319264,0.0182508,64.216698,0.73065,0.5864765948182017,0.13703540713632203,High,Moderate,Medium,Happy,1.8226600985221675,33.92405063291139
136,0.103,0.772,191160,0.582,6.61e-05,4,0.323,-5.96,0,0.309,172.03,4.0,0.564,1,Black Mags,The Cool Kids,0.449304,0.43540799999999996,-3.46872,0.05994599999999999,132.80716,0.6164999999999999,0.6927157942210197,0.231133373996137,Medium,Very_Danceable,Very_Fast,Neutral,289.8414782853391,5.596153846153846
137,0.0956,0.788,238467,0.864,0.0,11,0.335,-5.767,1,0.0335,133.295,4.0,0.678,1,Stay Fly - Explicit Album Version,Three 6 Mafia,0.680832,0.5342640000000001,-4.9826880000000005,0.0825984,105.03645999999999,0.6852000000000001,0.7167501477403503,0.13270472705093014,High,Very_Danceable,Fast,Happy,33.5,8.944099378881987
138,0.00919,0.944,261973,0.839,0.0,11,0.0921,-4.141,1,0.108,136.019,4.0,0.891,1,Sippin On Some Syrup,Three 6 Mafia,0.7920159999999999,0.841104,-3.474299,0.00771041,128.401936,0.912905,0.7657121395913036,0.09570529734675204,High,Very_Danceable,Fast,Happy,108.0,82.33562315996073
139,0.354,0.729,176880,0.795,0.0,7,0.536,-4.579,1,0.144,146.747,4.0,0.853,1,Poppin' My Collar - feat. Project Pat - Explicit,Three 6 Mafia,0.579555,0.621837,-3.640305,0.28143,106.97856300000001,0.6139999999999999,0.7002335230630462,0.22976120768526986,High,Very_Danceable,Very_Fast,Happy,144.0,2.23943661971831
140,0.00469,0.721,228933,0.621,0.0103,1,0.199,-4.378,1,0.306,159.967,4.0,0.578,1,Sittin' Sidewayz - feat. Big Pokey Explicit,Paul Wall,0.447741,0.41673799999999994,-2.718738,0.00291249,115.336207,0.6471549999999999,0.6652659015271687,0.16928123513266236,Medium,Very_Danceable,Very_Fast,Neutral,27.079646017699112,109.13884007029877
141,0.00102,0.798,227587,0.751,3.22e-06,1,0.0271,-6.335,1,0.263,162.003,4.0,0.482,1,Gold and a Pager,The Cool Kids,0.599298,0.38463600000000003,-4.757585,0.0007660200000000001,129.278394,0.63949,0.7382237877515473,0.1446188451763749,High,Very_Danceable,Very_Fast,Neutral,262.1558581367995,371.78217821782175
142,0.0512,0.851,224653,0.387,0.0,0,0.0996,-13.584,1,0.334,116.629,4.0,0.365,1,Smell Yo D*ck,Riskay,0.329337,0.310615,-5.257008,0.019814400000000003,99.251279,0.5824,0.5463522440981619,0.356370011182271,Medium,Very_Danceable,Medium,Neutral,334.0,7.413793103448276
143,0.0252,0.34,147467,0.805,0.0,7,0.138,-3.397,1,0.0387,167.922,4.0,0.654,1,Don't Wanna Lose,Ex Hex,0.27370000000000005,0.22236000000000003,-2.734585,0.020286000000000002,57.09348,0.4844,0.6150633728344376,0.10481201585849338,High,Not_Danceable,Very_Fast,Neutral,38.699999999999996,30.72519083969466
144,0.221,0.767,194066,0.891,0.0723,4,0.0935,-6.426,1,0.0402,122.026,4.0,0.779,1,Endless Rhythm,Baio,0.683397,0.597493,-5.725566000000001,0.196911,93.593942,0.6625,0.696843752915928,0.17220392396055706,High,Very_Danceable,Fast,Happy,0.548431105047749,4.013513513513513
145,0.937,0.772,220093,0.635,0.018,0,0.0961,-8.412,1,0.0536,168.039,4.0,0.592,1,Demon,Shamir,0.49022000000000004,0.457024,-5.341620000000001,0.594995,129.72610799999998,0.2134999999999999,0.7026241485490342,0.5163930059977635,Medium,Very_Danceable,Very_Fast,Neutral,2.8210526315789477,0.6769722814498934
146,2.13e-05,0.259,350920,0.847,0.823,2,0.133,-6.298,1,0.0332,150.162,4.0,0.682,1,Nothing Ever Happened,Deerhunter,0.219373,0.17663800000000002,-5.3344059999999995,1.80411e-05,38.891958,0.47048935000000003,0.5675387857298373,0.11190981424214701,High,Not_Danceable,Very_Fast,Happy,0.04029126213592233,829.3351610692255
147,0.284,0.633,226747,0.77,0.0,10,0.308,-6.954,0,0.327,149.97,4.0,0.324,1,Oh My Darling Don't Meow (Just Blaze Remix),Run The Jewels,0.48741,0.205092,-5.35458,0.21867999999999999,94.93101,0.3365,0.6661655469503281,0.238904747382332,High,Moderate,Very_Fast,Sad,327.0,2.7017543859649127
148,0.0962,0.654,252095,0.292,0.0031,2,0.106,-12.977,1,0.474,153.547,4.0,0.111,1,River,Ibeyi,0.190968,0.072594,-3.789284,0.028090399999999998,100.419738,0.33440000000000003,0.5207857298373301,0.3968660973874148,Low,Moderate,Very_Fast,Sad,115.60975609756099,3.0041152263374484
149,0.334,0.726,221787,0.583,0.00135,0,0.122,-6.434,0,0.23,140.943,4.0,0.48,1,The Buzz (feat. Mataya & Young Tapz),Hermitude,0.42325799999999997,0.34847999999999996,-3.751022,0.194722,102.324618,0.43599999999999994,0.617284159124133,0.3126185829012911,Medium,Very_Danceable,Very_Fast,Neutral,97.87234042553192,1.7402985074626864
150,0.0648,0.855,310907,0.638,0.0,9,0.162,-4.968,0,0.143,122.967,4.0,0.433,1,All Day,Kanye West,0.54549,0.370215,-3.169584,0.0413424,105.136785,0.6116,0.6436730117259183,0.18964899867845886,Medium,Very_Danceable,Fast,Neutral,142.99999999999997,9.696048632218845
151,0.185,0.704,282253,0.431,0.0972,8,0.249,-7.893,1,0.131,146.003,4.0,0.349,1,Blood On the Money,Future,0.30342399999999997,0.24569599999999997,-3.4018829999999998,0.079735,102.78611199999999,0.43399999999999994,0.5691205561257814,0.328450340550981,Medium,Very_Danceable,Very_Fast,Neutral,1.334012219959267,2.317204301075269
152,0.689,0.658,238560,0.179,0.0,8,0.17,-10.866,1,0.0448,128.128,4.0,0.197,1,River,Leon Bridges,0.117782,0.12962600000000002,-1.9450139999999998,0.12333099999999998,84.308224,0.08300000000000002,0.43503908121053775,0.6106729694012402,Low,Moderate,Fast,Sad,44.8,0.2594202898550725
153,0.000472,0.502,244204,0.833,0.043,2,0.352,-4.982,1,0.0638,142.053,4.0,0.593,1,Trust Me Danny,ILoveMakonnen,0.418166,0.297686,-4.150006,0.00039317599999999996,71.31060599999999,0.547264,0.6281086124848372,0.10334865182474333,High,Moderate,Very_Fast,Neutral,1.45,565.8967391304348
154,0.00157,0.79,217707,0.676,0.0,8,0.25,-6.432,0,0.271,132.002,4.0,0.314,1,Big Rings,Drake,0.5340400000000001,0.24806,-4.348032000000001,0.0010613200000000001,104.28158,0.551215,0.6522366178345931,0.17078825149944085,Medium,Very_Danceable,Fast,Sad,271.0,263.0350194552529
155,0.0233,0.738,242188,0.849,0.0317,2,0.309,-6.246,1,0.0822,95.987,4.0,0.863,1,Annie,Neon Indian,0.626562,0.636894,-5.302854,0.0197817,70.83840599999999,0.7888499999999999,0.6225585207303038,0.1184740977940429,High,Very_Danceable,Medium,Happy,2.5137614678899083,34.938271604938265
